grid_size,average_reward_per_step,average_steps,won_games
7,5.591836734693877,20.26,93
7,3.3,20.26,93
7,26.0,20.26,93
7,3.2189349112426036,20.26,93
7,9.375,20.26,93
7,-2.97,20.26,93
7,1.6888888888888889,20.26,93
7,1.2396694214876034,20.26,93
7,2.430555555555556,20.26,93
7,-2.93,20.26,93
7,1.8888888888888888,20.26,93
7,9.125,20.26,93
7,1.3765432098765433,20.26,93
7,1.5432098765432098,20.26,93
7,1.757396449704142,20.26,93
7,4.40625,20.26,93
7,1.5703125,20.26,93
7,1.8472222222222223,20.26,93
7,6.4,20.26,93
7,2.9506172839506175,20.26,93
7,1.2551020408163267,20.26,93
7,0.3305785123966942,20.26,93
7,0.7654320987654322,20.26,93
7,2.506172839506173,20.26,93
7,-0.11111111111111108,20.26,93
7,1.643598615916955,20.26,93
7,1.5078125,20.26,93
7,6.055555555555556,20.26,93
7,0.7612456747404844,20.26,93
8,0.080078125,31.65,87
8,-2.49,31.65,87
8,0.6597353497164462,31.65,87
8,2.430555555555556,31.65,87
8,2.958677685950413,31.65,87
8,1.1133786848072562,31.65,87
8,-0.11111111111111108,31.65,87
8,0.6284722222222222,31.65,87
8,2.4693877551020407,31.65,87
8,-0.29853975121687404,31.65,87
8,5.055555555555556,31.65,87
8,1.125,31.65,87
8,0.5036420395421436,31.65,87
8,0.49234693877551017,31.65,87
8,1.2551020408163267,31.65,87
8,-2.67,31.65,87
8,4.40625,31.65,87
8,1.3494809688581315,31.65,87
8,10.375,31.65,87
8,-0.6332179930795848,31.65,87
8,0.5578512396694215,31.65,87
8,-1.62,31.65,87
8,-0.2539610683567225,31.65,87
8,-2.7,31.65,87
8,0.6597353497164462,31.65,87
8,-0.45,31.65,87
8,8.0,31.65,87
8,0.8222222222222222,31.65,87
8,0.548828125,31.65,87
8,-0.038803844784620824,31.65,87
8,1.9881656804733727,31.65,87
8,-0.007653061224489832,31.65,87
8,0.8431952662721893,31.65,87
8,0.08725761772853191,31.65,87
8,0.8784722222222222,31.65,87
8,1.2578125,31.65,87
8,1.969387755102041,31.65,87
8,-2.98,31.65,87
8,1.2888888888888888,31.65,87
8,0.11337868480725617,31.65,87
8,3.4,31.65,87
8,1.075,31.65,87
8,2.422222222222222,31.65,87
8,1.0685871056241427,31.65,87
8,1.0451388888888888,31.65,87
8,-0.294921875,31.65,87
8,-2.67,31.65,87
8,1.467128027681661,31.65,87
8,6.555555555555556,31.65,87
8,8.0,31.65,87
8,0.4423440453686201,31.65,87
8,6.555555555555556,31.65,87
8,0.22781065088757396,31.65,87
8,3.430555555555556,31.65,87
8,4.020408163265306,31.65,87
8,1.1814744801512287,31.65,87
8,-0.40277777777777773,31.65,87
8,2.7578125,31.65,87
8,1.3828125,31.65,87
8,76.0,31.65,87
8,-0.2840868636525454,31.65,87
8,-0.64,31.65,87
8,-0.011111111111111072,31.65,87
8,0.9112426035502958,31.65,87
8,-2.98,31.65,87
8,2.1420118343195265,31.65,87
8,76.0,31.65,87
8,-0.47,31.65,87
8,1.1730103806228374,31.65,87
8,0.18106139438085328,31.65,87
8,2.90625,31.65,87
8,-0.67529296875,31.65,87
8,0.5868055555555555,31.65,87
8,-0.24211248285322362,31.65,87
8,-0.78,31.65,87
8,0.4858223062381853,31.65,87
8,1.6836734693877553,31.65,87
8,1.1953125,31.65,87
8,1.8888888888888888,31.65,87
8,2.231404958677686,31.65,87
8,1.5069252077562327,31.65,87
8,-0.3421280276816609,31.65,87
8,1.9555555555555555,31.65,87
8,2.7638888888888893,31.65,87
8,2.222222222222222,31.65,87
8,-2.96,31.65,87
8,-2.33,31.65,87
8,0.18934911242603553,31.65,87
8,2.4693877551020407,31.65,87
8,2.6122448979591835,31.65,87
8,2.022222222222222,31.65,87
8,-0.0029585798816567943,31.65,87
8,1.2654320987654322,31.65,87
8,0.9705215419501133,31.65,87
8,0.15169541939321832,31.65,87
8,26.0,31.65,87
8,0.7534722222222222,31.65,87
8,4.90625,31.65,87
8,3.0495867768595044,31.65,87
8,1.1911357340720221,31.65,87
9,-2.24,41.16,77
9,1.4016620498614958,41.16,77
9,0.8047337278106509,41.16,77
9,1.3368055555555554,41.16,77
9,1.932098765432099,41.16,77
9,1.4,41.16,77
9,1.7024221453287198,41.16,77
9,5.020408163265306,41.16,77
9,-0.6495844875346259,41.16,77
9,6.055555555555556,41.16,77
9,0.32653061224489793,41.16,77
9,1.7851239669421488,41.16,77
9,0.10562414266117967,41.16,77
9,1.2654320987654322,41.16,77
9,-0.5101883890811226,41.16,77
9,2.4,41.16,77
9,0.4888888888888888,41.16,77
9,0.8276643990929704,41.16,77
9,2.0408163265306123,41.16,77
9,1.643598615916955,41.16,77
9,-2.88,41.16,77
9,-2.16,41.16,77
9,1.2437673130193907,41.16,77
9,-0.16213151927437644,41.16,77
9,0.4068678459937565,41.16,77
9,2.013888888888889,41.16,77
9,-0.5862628447809627,41.16,77
9,0.8788927335640139,41.16,77
9,-0.55,41.16,77
9,0.438957475994513,41.16,77
9,-2.39,41.16,77
9,0.0994897959183673,41.16,77
9,0.5987654320987654,41.16,77
9,0.21236028928336617,41.16,77
9,1.8276643990929704,41.16,77
9,0.6953125,41.16,77
9,1.007561436672968,41.16,77
9,1.275,41.16,77
9,-2.36,41.16,77
9,1.8828125,41.16,77
9,-0.5627162629757786,41.16,77
9,-2.63,41.16,77
9,-0.30295478818084726,41.16,77
9,-0.11684189644911724,41.16,77
9,1.2888888888888888,41.16,77
9,0.43876337693222356,41.16,77
9,0.650887573964497,41.16,77
9,-0.8,41.16,77
9,-2.36,41.16,77
9,0.5355029585798816,41.16,77
9,0.6648199445983379,41.16,77
9,0.0408163265306122,41.16,77
9,3.03125,41.16,77
9,10.375,41.16,77
9,1.6487603305785123,41.16,77
9,-0.504017531044558,41.16,77
9,0.19742883379247017,41.16,77
9,-0.47,41.16,77
9,-0.44693877551020406,41.16,77
9,-2.81,41.16,77
9,71.0,41.16,77
9,1.5895691609977323,41.16,77
9,0.8888888888888888,41.16,77
9,1.8203125,41.16,77
9,0.875,41.16,77
9,-2.56,41.16,77
9,-2.49,41.16,77
9,0.8222222222222222,41.16,77
9,1.8203125,41.16,77
9,7.4,41.16,77
9,2.9,41.16,77
9,1.7098765432098766,41.16,77
9,-2.64,41.16,77
9,5.020408163265306,41.16,77
9,-0.043367346938775544,41.16,77
9,1.4016620498614958,41.16,77
9,0.9279778393351801,41.16,77
9,-0.48,41.16,77
9,26.0,41.16,77
9,0.3697978596908443,41.16,77
9,-2.83,41.16,77
9,-2.97,41.16,77
9,0.9585798816568047,41.16,77
9,1.5419501133786848,41.16,77
9,26.0,41.16,77
9,1.5703125,41.16,77
9,-0.015570934256055413,41.16,77
9,-2.48,41.16,77
9,0.298828125,41.16,77
9,-2.55,41.16,77
9,2.603550295857988,41.16,77
9,-0.99,41.16,77
9,1.8677685950413225,41.16,77
9,0.48442906574394456,41.16,77
9,2.0972222222222223,41.16,77
9,-2.18,41.16,77
9,1.3038548752834467,41.16,77
9,-0.62,41.16,77
9,-0.61,41.16,77
9,2.013888888888889,41.16,77
10,-0.07529843893480256,51.55,67
10,1.0249702734839476,51.55,67
10,-2.95,51.55,67
10,0.7578125,51.55,67
10,-0.12287334593572775,51.55,67
10,-0.1482830385015609,51.55,67
10,0.9560047562425684,51.55,67
10,-0.14496527777777776,51.55,67
10,-2.65,51.55,67
10,4.395061728395062,51.55,67
10,0.09135802469135802,51.55,67
10,-2.58,51.55,67
10,10.375,51.55,67
10,5.591836734693877,51.55,67
10,-0.92,51.55,67
10,0.875,51.55,67
10,2.59504132231405,51.55,67
10,-2.46,51.55,67
10,-2.7,51.55,67
10,0.455078125,51.55,67
10,-2.11,51.55,67
10,-1.62,51.55,67
10,1.007561436672968,51.55,67
10,1.2888888888888888,51.55,67
10,0.9229024943310657,51.55,67
10,0.5355029585798816,51.55,67
10,-2.41,51.55,67
10,0.30795847750865046,51.55,67
10,-0.07939508506616254,51.55,67
10,-2.97,51.55,67
10,-0.6,51.55,67
10,1.7098765432098766,51.55,67
10,4.0,51.55,67
10,-0.78466796875,51.55,67
10,-0.56,51.55,67
10,-2.58,51.55,67
10,-0.425,51.55,67
10,-0.98,51.55,67
10,-0.54,51.55,67
10,1.9453125,51.55,67
10,0.22773186409550047,51.55,67
10,-0.13574905354245542,51.55,67
10,-1.88,51.55,67
10,1.2086167800453513,51.55,67
10,0.8765432098765432,51.55,67
10,10.375,51.55,67
10,2.0972222222222223,51.55,67
10,-0.3040816326530612,51.55,67
10,-2.39,51.55,67
10,1.7578125,51.55,67
10,-0.59,51.55,67
10,3.506172839506173,51.55,67
10,-0.10030864197530863,51.55,67
10,-2.97,51.55,67
10,0.9214876033057852,51.55,67
10,0.13520408163265302,51.55,67
10,-0.43974480151228734,51.55,67
10,1.325,51.55,67
10,-2.73,51.55,67
10,-0.15201139195443214,51.55,67
10,4.0,51.55,67
10,0.07621671258034896,51.55,67
10,3.2,51.55,67
10,1.222222222222222,51.55,67
10,-0.39,51.55,67
10,1.1814744801512287,51.55,67
10,0.06355003652300949,51.55,67
10,-2.21,51.55,67
10,-2.62,51.55,67
10,0.7491082045184305,51.55,67
10,0.5293005671077505,51.55,67
10,-0.44856309870887134,51.55,67
10,1.8888888888888888,51.55,67
10,-0.30747922437673125,51.55,67
10,-2.7,51.55,67
10,-2.69,51.55,67
10,0.8870392390011891,51.55,67
10,-0.84,51.55,67
10,-0.3306122448979592,51.55,67
10,0.32653061224489793,51.55,67
10,-2.86,51.55,67
10,0.52,51.55,67
10,0.4223904813412655,51.55,67
10,1.2654320987654322,51.55,67
10,-2.75,51.55,67
10,6.555555555555556,51.55,67
10,1.2906574394463668,51.55,67
10,-2.57,51.55,67
10,-0.2380165289256199,51.55,67
10,-0.83,51.55,67
10,-2.88,51.55,67
10,-0.49,51.55,67
10,1.52,51.55,67
10,-0.46,51.55,67
10,3.728395061728395,51.55,67
10,2.958677685950413,51.55,67
10,1.0459136822773187,51.55,67
10,1.63718820861678,51.55,67
10,-0.4198347107438017,51.55,67
10,-0.165377751338489,51.55,67
11,-2.66,59.2,66
11,-1.39,59.2,66
11,-0.64,59.2,66
11,-2.51,59.2,66
11,-0.5975308641975309,59.2,66
11,-0.4343195266272189,59.2,66
11,-0.0633270321361059,59.2,66
11,2.7768595041322315,59.2,66
11,-2.94,59.2,66
11,-1.19,59.2,66
11,-1.56,59.2,66
11,-2.6,59.2,66
11,1.04,59.2,66
11,-2.65,59.2,66
11,0.25347222222222215,59.2,66
11,-0.09533201840894151,59.2,66
11,-0.25086505190311426,59.2,66
11,-2.63,59.2,66
11,0.825,59.2,66
11,71.0,59.2,66
11,0.08428720083246619,59.2,66
11,-0.04375,59.2,66
11,-0.3517422748191979,59.2,66
11,0.1540642722117202,59.2,66
11,0.9618055555555555,59.2,66
11,-0.7948318110937849,59.2,66
11,-2.4,59.2,66
11,-2.4,59.2,66
11,1.1911357340720221,59.2,66
11,-2.82,59.2,66
11,-0.8262338149746669,59.2,66
11,-0.58,59.2,66
11,-0.5500084331253162,59.2,66
11,2.5408163265306123,59.2,66
11,0.361328125,59.2,66
11,-0.157396449704142,59.2,66
11,1.5895691609977323,59.2,66
11,-1.23,59.2,66
11,-2.82,59.2,66
11,0.23966942148760334,59.2,66
11,-0.041195110909914005,59.2,66
11,-2.53,59.2,66
11,0.361328125,59.2,66
11,0.25273922571219865,59.2,66
11,0.4858223062381853,59.2,66
11,1.1420118343195267,59.2,66
11,-0.6423004568664338,59.2,66
11,10.375,59.2,66
11,-1.86,59.2,66
11,-0.3370064279155188,59.2,66
11,1.8472222222222223,59.2,66
11,0.31492439184746873,59.2,66
11,0.9560047562425684,59.2,66
11,-1.27,59.2,66
11,-1.26,59.2,66
11,-0.76,59.2,66
11,-0.58,59.2,66
11,-1.1,59.2,66
11,-0.549127640036731,59.2,66
11,-2.87,59.2,66
11,-0.888671875,59.2,66
11,-2.83,59.2,66
11,-0.09094727998319678,59.2,66
11,0.0408163265306122,59.2,66
11,1.0868055555555556,59.2,66
11,0.6848072562358276,59.2,66
11,1.6328125,59.2,66
11,-0.0850661625708885,59.2,66
11,2.3203125,59.2,66
11,-0.4771617351335823,59.2,66
11,1.9112426035502958,59.2,66
11,1.3765432098765433,59.2,66
11,-0.24690082644628097,59.2,66
11,0.9844290657439446,59.2,66
11,1.0987654320987654,59.2,66
11,-0.1558641975308642,59.2,66
11,-0.78,59.2,66
11,2.180555555555556,59.2,66
11,-2.03,59.2,66
11,-0.49,59.2,66
11,-0.995,59.2,66
11,-2.37,59.2,66
11,0.1290176550475328,59.2,66
11,-2.58,59.2,66
11,-0.61,59.2,66
11,0.513031550068587,59.2,66
11,-0.04499540863177225,59.2,66
11,-0.340690637237451,59.2,66
11,-2.39,59.2,66
11,-0.1054400336063852,59.2,66
11,-2.87,59.2,66
11,-0.575445816186557,59.2,66
11,-0.20927467300832342,59.2,66
11,-0.13314346742613026,59.2,66
11,0.23800131492439183,59.2,66
11,-2.91,59.2,66
11,1.0249702734839476,59.2,66
11,0.9215219976218788,59.2,66
11,-0.3422162253331084,59.2,66
11,-2.57,59.2,66
12,1.56,70.91,44
12,-2.14,70.91,44
12,-2.4,70.91,44
12,0.7851239669421488,70.91,44
12,-2.05,70.91,44
12,-0.57,70.91,44
12,2.757396449704142,70.91,44
12,-2.97,70.91,44
12,-2.83,70.91,44
12,-0.63,70.91,44
12,0.682277318640955,70.91,44
12,0.8034894398530762,70.91,44
12,0.00041649312786336804,70.91,44
12,-2.71,70.91,44
12,-0.96,70.91,44
12,-0.1377777777777778,70.91,44
12,-1.15,70.91,44
12,-1.61,70.91,44
12,-2.02,70.91,44
12,-0.2444444444444444,70.91,44
12,0.548828125,70.91,44
12,-0.66,70.91,44
12,1.0888888888888888,70.91,44
12,2.430555555555556,70.91,44
12,-0.4045857988165681,70.91,44
12,1.48,70.91,44
12,-0.74,70.91,44
12,-0.72,70.91,44
12,-2.21,70.91,44
12,-2.06,70.91,44
12,-0.6400367309458218,70.91,44
12,-1.43,70.91,44
12,-2.95,70.91,44
12,0.1950113378684807,70.91,44
12,-0.46559777805832603,70.91,44
12,-2.78,70.91,44
12,-2.08,70.91,44
12,-1.75,70.91,44
12,-2.5,70.91,44
12,4.90625,70.91,44
12,-0.24885783391561409,70.91,44
12,-2.65,70.91,44
12,0.5307621671258035,70.91,44
12,-2.87,70.91,44
12,-2.96,70.91,44
12,-2.48,70.91,44
12,0.080078125,70.91,44
12,-2.97,70.91,44
12,-2.57,70.91,44
12,71.0,70.91,44
12,2.1,70.91,44
12,-2.69,70.91,44
12,-2.21,70.91,44
12,1.4016620498614958,70.91,44
12,1.4669421487603307,70.91,44
12,-0.84,70.91,44
12,1.175,70.91,44
12,-2.97,70.91,44
12,-2.29,70.91,44
12,0.0691358024691358,70.91,44
12,0.296398891966759,70.91,44
12,-0.58,70.91,44
12,-0.19834183673469388,70.91,44
12,-1.83,70.91,44
12,-0.77,70.91,44
12,-0.1424406497292795,70.91,44
12,-2.23,70.91,44
12,-0.94,70.91,44
12,0.5077288941736029,70.91,44
12,-2.46,70.91,44
12,1.1836734693877553,70.91,44
12,-2.87,70.91,44
12,-0.68,70.91,44
12,0.9945130315500685,70.91,44
12,-0.1280864197530864,70.91,44
12,-1.23,70.91,44
12,-2.85,70.91,44
12,1.559556786703601,70.91,44
12,-2.17,70.91,44
12,-0.89,70.91,44
12,-1.78,70.91,44
12,-2.61,70.91,44
12,-2.51,70.91,44
12,1.0451388888888888,70.91,44
12,-0.4,70.91,44
12,-2.74,70.91,44
12,-0.10030864197530863,70.91,44
12,-0.24776854416743613,70.91,44
12,-2.6,70.91,44
12,-0.07988165680473372,70.91,44
12,-2.31,70.91,44
12,1.1122448979591837,70.91,44
12,-2.78,70.91,44
12,-0.76,70.91,44
12,-0.42330558858501777,70.91,44
12,-0.6546875,70.91,44
12,-2.1,70.91,44
12,-0.56875,70.91,44
12,-1.99,70.91,44
12,1.603305785123967,70.91,44
13,-2.07,78.26,37
13,-2.08,78.26,37
13,-0.47,78.26,37
13,-1.03,78.26,37
13,-0.34652228238234073,78.26,37
13,1.2,78.26,37
13,-2.38,78.26,37
13,-2.47,78.26,37
13,0.4222222222222223,78.26,37
13,-0.6413631262116111,78.26,37
13,-2.39,78.26,37
13,-0.22292444699798908,78.26,37
13,-2.9,78.26,37
13,-2.56,78.26,37
13,-2.61,78.26,37
13,-0.87,78.26,37
13,-2.79,78.26,37
13,-2.71,78.26,37
13,-1.48,78.26,37
13,-2.81,78.26,37
13,-0.91,78.26,37
13,0.5307621671258035,78.26,37
13,-2.83,78.26,37
13,-1.06,78.26,37
13,0.05047706986765159,78.26,37
13,-0.82,78.26,37
13,-0.62,78.26,37
13,6.555555555555556,78.26,37
13,-0.56,78.26,37
13,-2.89,78.26,37
13,-1.16,78.26,37
13,-0.6921875,78.26,37
13,-2.75,78.26,37
13,-2.25,78.26,37
13,1.175,78.26,37
13,-0.5938271604938271,78.26,37
13,-2.34,78.26,37
13,0.8870392390011891,78.26,37
13,-2.32,78.26,37
13,1.2951388888888888,78.26,37
13,-0.134425540852762,78.26,37
13,1.236328125,78.26,37
13,-2.4,78.26,37
13,-2.15,78.26,37
13,-0.19304733727810655,78.26,37
13,-0.05911052730343402,78.26,37
13,-0.71,78.26,37
13,1.0637755102040816,78.26,37
13,-2.91,78.26,37
13,-2.85,78.26,37
13,-2.95,78.26,37
13,-0.91,78.26,37
13,-1.81,78.26,37
13,-0.17479191438763375,78.26,37
13,-2.34,78.26,37
13,-2.95,78.26,37
13,-2.92,78.26,37
13,-0.7,78.26,37
13,-1.95,78.26,37
13,-1.09,78.26,37
13,0.3417836124943413,78.26,37
13,-1.9,78.26,37
13,-2.59,78.26,37
13,-2.08,78.26,37
13,-0.16635160680529298,78.26,37
13,-0.55,78.26,37
13,0.0912208504801097,78.26,37
13,-0.043367346938775544,78.26,37
13,-1.09,78.26,37
13,-0.06852996506315506,78.26,37
13,-0.79,78.26,37
13,-0.79,78.26,37
13,-2.52,78.26,37
13,-0.61,78.26,37
13,-1.88,78.26,37
13,-0.26077428780131484,78.26,37
13,-0.5,78.26,37
13,-2.96,78.26,37
13,-0.95,78.26,37
13,0.25377229080932784,78.26,37
13,-1.85,78.26,37
13,0.3667820069204152,78.26,37
13,-0.2874196510560147,78.26,37
13,-2.35,78.26,37
13,-2.28,78.26,37
13,2.4542936288088644,78.26,37
13,-2.92,78.26,37
13,0.6893491124260355,78.26,37
13,1.3555555555555554,78.26,37
13,-2.87,78.26,37
13,-0.2698504862824793,78.26,37
13,-0.3107438016528926,78.26,37
13,2.8677685950413223,78.26,37
13,-1.24,78.26,37
13,-2.54,78.26,37
13,4.0,78.26,37
13,0.2133194588969823,78.26,37
13,0.9806094182825484,78.26,37
13,-2.92,78.26,37
13,-2.16,78.26,37
14,-2.81,77.54,36
14,-0.54,77.54,36
14,-2.51,77.54,36
14,-0.10973370064279155,77.54,36
14,-0.67,77.54,36
14,-2.64,77.54,36
14,4.395061728395062,77.54,36
14,-0.002378121284185483,77.54,36
14,-2.53,77.54,36
14,0.26364234056541747,77.54,36
14,0.9556786703601109,77.54,36
14,0.5847750865051903,77.54,36
14,-2.66,77.54,36
14,0.5868055555555555,77.54,36
14,-2.46,77.54,36
14,-1.02,77.54,36
14,-2.78,77.54,36
14,2.4542936288088644,77.54,36
14,-0.3287981859410431,77.54,36
14,-1.06,77.54,36
14,-2.96,77.54,36
14,-1.89,77.54,36
14,-0.125,77.54,36
14,-0.7074652777777777,77.54,36
14,-0.69,77.54,36
14,-1.77,77.54,36
14,0.6496913580246914,77.54,36
14,3.6859504132231407,77.54,36
